form_id,widget_name,Form Category,Submissions
200224386205142,Spreadsheet,Quote Form,21
200227659731051,E-Signature,Registration Form,21
200233927021139,Take Photo,Report Form,21
200237547950051,Facebook Pixel,Application Form,21
200286275296157,E-Signature,Volunteer Form,21
200295282756055,Form Calculation,Surveys,21
200297644841054,E-Signature,Consent/Acknowledgement Form,21
200326468947159,"E-Signature,Take Photo",Request Form,21
200345687922964,"Matrix Dynamique,International Telephone Picker,Country Picker",Application Form,21
200361904967357,"Take Photo,Image Slider",Surveys,21
200370926143044,"Date Picker,Field Multiplier,Auto Complete",Registration Form,21
200375200911138,"Form Calculation,E-Signature",Registration Form,21
200375494341049,Progress Bar,Registration Form,21
200396631057857,"Form Tabs,Preview Before Submit,DateTime Single",Report Form,21
200401214358037,Form Calculation,Report Form,21
200404318708044,"Take Photo,Smooth Signature",Report Form,21
200408723413041,Substring,Application Form,21
200430889179462,Get Visitor Location,Calculation Form,21
200475445476055,E-Signature,Consent/Acknowledgement Form,21
200495892721056,E-Signature,Consent/Acknowledgement Form,21
200510578299055,E-Signature,Application Form,21
200535677521050,"Annotate Picture,Smooth Signature",Application Form,21
200538573176054,E-Signature,Application Form,21
200547520878055,E-Signature,Consent/Acknowledgement Form,21
200574956801054,Terms & Conditions,Registration Form,21
200575599953066,E-Signature,Consent/Acknowledgement Form,21
200586244801148,"Take Photo,Checklist",Surveys,21
200605089011544,Preview Before Submit,Registration Form,21
200621348659861,Mini Date Picker,Application Form,21
200621879223049,E-Signature,Consent/Acknowledgement Form,21
200624912326448,Form Calculation,Registration Form,21
200626813903249,Form Calculation,Evaluation Form,21
200627734880155,Voice Recorder,Contact Form,21
200633620962854,"E-Signature,Birth Date Picker,PDF Embedder,Date Picker,Labelless,Ticker",Registration Form,21
200642991211953,Unique ID,Registration Form,21
200667061650046,Dynamic Textbox,Surveys,21
200677425567058,Field Multiplier,Surveys,21
200683651117047,Weekly Appointment Planner,Registration Form,21
200693455829060,E-Signature,Consent/Acknowledgement Form,21
200716271362145,E-Signature,Request Form,21
200752098580053,Weekly Appointment Planner,Registration Form,21
200755117355250,Smooth Signature,Registration Form,21
200764731105043,"Narrative Fields,E-Signature",Request Form,21
200785518653057,E-Signature,Report Form,21
200786963036057,"Take Photo,Terms & Conditions",Registration Form,21
200791005047042,E-Signature,Consent/Acknowledgement Form,21
200798912158160,E-Signature,Volunteer Form,21
200800658185151,E-Signature,Request Form,21
200824518650048,"Country Picker,Email Correctness Check,Multiple Text Fields,E-Signature",Application Form,21
200844810760956,"Data Grid,Field Multiplier,Infinite List",Request Form,21
200856313235146,"Form Calculation,Terms & Conditions",Registration Form,21
200858070001139,"Take Photo,Image Upload Preview",Registration Form,21
200867285044154,"E-Signature,Terms & Conditions",Registration Form,21
200885976702061,E-Signature,Application Form,21
200895525495263,"Short Scrollable Terms,E-Signature",Registration Form,21
200915275455052,Spreadsheet to form,Donation Form,21
200917493576060,E-Signature,Consent/Acknowledgement Form,21
200940584382052,Form Calculation,Consent/Acknowledgement Form,21
200948544603153,"Tag Input,XVerify Email",Request Form,21
200948677737370,Configurable List,Report Form,21
200953372014447,"Multiple Text Fields,Field Multiplier",Surveys,21
200954948323157,E-Signature,Consent/Acknowledgement Form,21
200960358598466,Select Country,Evaluation Form,21
200974931323050,Fixed Format,Quiz Form,21
200985538041153,E-Signature,Content Form,21
200985744843061,E-Signature,Application Form,21
201001177695450,E-Signature,Consent/Acknowledgement Form,21
201004016614032,"Voice Recorder,YouTube,Spotify",Content Form,21
201008794084151,Configurable List,Consent/Acknowledgement Form,21
201028779773868,Terms & Conditions,Application Form,21
201036478688060,E-Signature,Consent/Acknowledgement Form,21
201045337516044,Unique ID,Request Form,21
201054270344039,E-Signature,Consent/Acknowledgement Form,21
201062291724447,Form Calculation,Order Form,21
201064568914154,Unique ID,Contact Form,21
201068331486049,Countdown,Quiz Form,21
201080169404042,Iframe Embed,Appointment Form,21
201107221042029,Unique ID,Request Form,21
201108300127133,E-Signature,Consent/Acknowledgement Form,21
201114808800141,"Checklist,Spreadsheet",Application Form,21
201117207815042,Form Calculation,Report Form,21
201124923331038,"Multiple Text Fields,E-Signature",Consent/Acknowledgement Form,21
201131119950141,Facebook Like Box,Surveys,21
201136992886163,E-Signature,Evaluation Form,21
201138089858060,Progress Bar,Report Form,21
201142375250039,"Smooth Signature,Facebook Like Box",Registration Form,21
201172093377049,Terms & Conditions,Application Form,21
201173609723452,Form Tabs,Registration Form,21
201174637642050,E-Signature,Surveys,21
201186835444053,Multiple Text Fields,Registration Form,21
201194211022032,E-Signature,Registration Form,21
201195131344041,E-Signature,Consent/Acknowledgement Form,21
201196097393057,E-Signature,Consent/Acknowledgement Form,21
201203490132135,E-Signature,Registration Form,21
201204398263047,"Image Upload Preview,E-Signature",Content Form,21
201206367433044,YouTube,Surveys,21
201214820365344,Vimeo,Registration Form,21
201246265942454,Form Calculation,Registration Form,21
201261556386052,E-Signature,Consent/Acknowledgement Form,21
201284399631156,Get Form Page URL,Registration Form,21
201285237225046,E-Signature,Application Form,21
201296901714049,"Date Picker,E-Signature",Consent/Acknowledgement Form,21
201301887128048,Drawing Captcha,Content Form,21
201306061850140,E-Signature,Surveys,21
201314714787052,"Terms & Conditions,Multiple Text Fields",Request Form,21
201315520750947,Get Visitor Location,Registration Form,21
201331640012030,E-Signature,Registration Form,21
201335763572152,Inventory,Order Form,21
12721812077,"Unique ID,Terms & Conditions,Review Before Submit,YouTube",Application Form,20
32607191482858,Social Follow,Event Registration Form,20
33097680066964,E-Signature,Application Form,20
41265561862154,YouTube,Content Form,20
51336417174150,E-Signature,Application Form,20
60695809283164,Birth Date Picker,Application Form,20
61736159790667,International Telephone Picker,Registration Form,20
62504567883364,E-Signature,Content Form,20
70534101511338,E-Signature,Application Form,20
70826930608864,"E-Signature,Form Calculation",Registration Form,20
71906354495161,"Initials,Checklist",Registration Form,20
73448166631359,TextArea Autosize,Contact Form,20
73596148784170,Social Follow,Contact Form,20
80364124609151,Weekly Appointment Planner,Booking Form,20
80718780464161,"Date Picker,Line Checkbox",Registration Form,20
80935424084155,Image Upload Preview,Order Form,20
81398673084165,Terms & Conditions,Application Form,20
81426929084161,E-Signature,Consent/Acknowledgement Form,20
81427308200143,"US State Picker,Terms & Conditions",Consent/Acknowledgement Form,20
81681141684156,"Terms & Conditions,E-Signature",Registration Form,20
82525612816962,Progress Bar,Surveys,20
82735145584160,E-Signature,Application Form,20
82976667555174,Take Photo,Report Form,20
82981483384368,Terms & Conditions,Surveys,20
83083263775362,Terms & Conditions,Booking Form,20
83154559636365,Spreadsheet,Application Form,20
90053542257150,Dynamic Textbox,Feedback Form,20
90395253435358,E-Signature,Registration Form,20
90495061758162,E-Signature,Order Form,20
90523040735348,E-Signature,Consent/Acknowledgement Form,20
90556025079156,Lob Address Verification,Registration Form,20
90711380851151,"Facebook Like Box,E-Signature",Application Form,20
90773315481358,Google Analytics,Registration Form,20
90902878682874,Submissions Counter,Request Form,20
91250964281155,Dynamic Textbox,Contact Form,20
91276626948168,Unique ID,Request Form,20
91293801958365,"E-mail Validator,Birth Date Picker,Short Scrollable Terms,Google Analytics",Application Form,20
91505889386170,E-Signature,Registration Form,20
91564874431160,Get Visitor Location,Employment Form,20
91654101235145,Fixed Format,Application Form,20
91677767144167,"Dropdown with Paging,MultiSelect Grid,Visual Multi Select,Image Picker,Image Radio Buttons,Fit Text",Polls,20
91816715845365,Terms & Conditions,Booking Form,20
91915954636166,E-Signature,Consent/Acknowledgement Form,20
92043643302144,"Checklist,Numeric Slider",Report Form,20
92325805682158,Configurable List,Report Form,20
92651341793865,"Checklist,DatePicker Year Month",Surveys,20
92686983678180,E-Signature,Consent/Acknowledgement Form,20
92744572068162,Form Calculation,Payment Form,20
92824152903557,"Formisimo Analytics,Review Before Submit",Report Form,20
93020893130146,E-Signature,Application Form,20
93031815302547,"Smooth Signature,Unique ID,Terms & Conditions",Payment Form,20
93116002272141,Configurable List,Application Form,20
93131124812850,Button Checkboxes,Registration Form,20
93154212938155,Google Analytics,Application Form,20
93158818273163,Terms & Conditions,Registration Form,20
93173244114147,Preview Before Submit,Consent/Acknowledgement Form,20
93177179235162,DocuSign,Registration Form,20
93205884180459,"Terms & Conditions,Unique ID",Booking Form,20
93264348629164,QR Code,Request Form,20
93278203996873,E-Signature,Registration Form,20
93318533569163,Terms & Conditions,Registration Form,20
93358264501154,Progress Bar,Surveys,20
193509436184060,Birth Date Picker,Application Form,20
193551091342858,Social Follow,Consent/Acknowledgement Form,20
193565866591071,"Birth Date Picker,Review Before Submit,Date Picker",Application Form,20
193615052798164,E-Signature,Request Form,20
193618954384169,E-Signature,Order Form,20
200008808235851,"Accessibility Enhancer,Terms & Conditions",Registration Form,20
200024806768151,Get Referrer,Registration Form,20
200026109947148,E-Signature,Consent/Acknowledgement Form,20
200042295087046,"E-mail Validator,Dates Difference,E-Signature",Employment Form,20
200062266150138,DateTime Single,Consent/Acknowledgement Form,20
200065150279044,Multiple Text Fields,Contact Form,20
200081327545044,Random Value Generator,Report Form,20
200105755115140,Configurable List,Application Form,20
200150569184048,Take Photo,Surveys,20
200157393227048,E-Signature,Sponsorship Form,20
200164942862051,E-Signature,Consent/Acknowledgement Form,20
200168242739152,Phone Picker,Registration Form,20
200208595057151,E-Signature,Consent/Acknowledgement Form,20
200224503641036,E-Signature,Consent/Acknowledgement Form,20
200244035485347,"Terms & Conditions,E-Signature",Employment Form,20
200246152103033,"E-Signature,Configurable List,Form Tabs,Date Picker,Birth Date Picker",Evaluation Form,20
200264543921045,"Checkbox in Dropdown,Multiple Text Fields,Configurable List,Checklist",Surveys,20
200282275030038,"Take Photo,Smooth Signature,Terms & Conditions",Registration Form,20
200294872715054,"E-Signature,Form Separators",Consent/Acknowledgement Form,20
200307351188045,"Spreadsheet,E-Signature",Request Form,20
200328396508457,PDF Embedder,Content Form,20
200335189562152,Image Upload Preview,Content Form,20
200335431247142,"E-Signature,Configurable List,Checklist,Form Tabs,Drag-and-Drop Upload,Progress Bar,Button Checkboxes,Short Scrollable Terms,Form Separators,Preview Before Submit",Application Form,20
200345153494047,E-Signature,Consent/Acknowledgement Form,20
200346900935149,Terms & Conditions,Application Form,20
200355063848960,PDF Embedder,Application Form,20
200374963387160,"DateTime Single,Google Analytics",Contact Form,20
200377170168453,DateTime Single,Contact Form,20
200418336584152,Multiple Text Fields,Application Form,20
200421781063445,Unique ID,Contact Form,20
200436600658047,Form Calculation,Report Form,20
200485901040141,E-Signature,Volunteer Form,20
200487010125138,Iframe Embed,Application Form,20
200507243766049,Terms & Conditions,Booking Form,20
200507511202032,"Terms & Conditions,E-Signature",Consent/Acknowledgement Form,20
200512165032438,"Terms & Conditions,E-Signature,Take Photo",Registration Form,20
200517326065044,E-Signature,Contact Form,20
200540636542044,"DateTime Single,Get Visitor Location,Address Map Locator,E-Signature,Take Photo,YouTube,PDF Embedder",Registration Form,20
200557004442040,Smooth Signature,Report Form,20
200562272342446,"E-mail Validator,Terms & Conditions,Unique ID,Date Picker,DateTime Single,User Contributed Dropdown",Order Form,20
200564494267056,"Dynamic Textbox,E-Signature",Report Form,20
200572527903049,PDF Embedder,Registration Form,20
200576344222044,Terms & Conditions,Contact Form,20
